,CL=F,AGG,DBC,VTI,^VIX,AAPL,AMZN,GOOGL,MSFT
17,0.05480472118418489,0.001508719921212931,0.027705679442069586,0.005745333251894635,-0.04279474054852517,-0.004538434020879278,-0.010152312717525924,0.0037566303058738093,-0.0016376927091044102
18,0.02053709222179423,0.0008026093953286129,0.010530723498461958,0.007264569376143948,-0.049270069340649925,0.0021042258976873285,0.01673415317579985,0.014524971107254148,0.012467039264193014
19,-0.01444788719308876,0.0005348389930350805,-0.0037515251134524474,0.005741406527282056,-0.010556588855263227,-0.011548110966320801,0.02734269357807184,-0.03938181372749172,-0.009721774264054517
20,0.03001747371037755,0.0014099561212603806,0.012970509100310723,0.0012530726969686157,-0.022308485601322148,0.00011828835996818832,-0.033850079435897906,-0.0005189448164359955,-0.012106791299522746
21,-0.004744133804222006,0.0016097775153975924,-0.003304337197584273,0.0011818986133171894,0.04662701097084998,-0.009557837612462095,-0.006151377748819797,-0.029781904621355992,-0.019211784520871134
22,0.00238337394702115,0.0019072095242751441,-0.004972982751918487,6.967098356724932e-05,0.009478618577014819,0.002501797121911453,0.02987078046923286,0.00924732049813315,-0.0033773344913488046
23,-0.019870957242155374,0.0012034216800178577,-0.012078278035568157,0.0032635562482565827,-0.030985909439083636,0.023767272538706585,0.018552417294698476,-0.003117885215087046,-0.004743983572077393
24,0.03465603936455652,0.0005994042664787536,0.023187271442052015,-0.0012458005979137932,0.011627896231359847,0.000347864131666098,0.0030785233241323873,0.0021701389241672864,-0.0037453711527383193
25,0.0030145755809027897,-0.0023002689664490816,0.006180258258280613,-0.007553873928114352,0.06321847007796477,-0.033766127265742574,-0.009718697180910785,-0.019404201175091007,-0.009569671096591459
26,-0.03473030618726192,-0.0010031489529244153,-0.018836967117402126,-0.0035615648106080977,0.04594587907032044,0.019334672854475876,0.0033574409903238678,-0.007794148590545613,-0.0013800810756151582
27,0.021622556137449234,-9.94047315485691e-05,0.018364064631007926,0.008479493287550932,-0.10938841874632976,-0.0021207421358800937,0.011840412851381377,0.0017674884491800658,0.005894495916709985
28,-0.017947872479569305,0.00381424191463986,-0.013524746664026699,0.006671227345620645,-0.010638356743547184,0.007084226359250545,0.021114206259909896,0.014877026252356984,0.013443786547862935
29,-0.0001723848540207129,0.0013998802519075149,0.0,0.00020761129660207267,-0.0009774463005824963,-0.0010556594131901909,-0.0019929987854551134,-0.009572319945149732,0.0020404691077866577
30,0.024142053296430488,0.0006991228406667549,0.017449140387923556,0.000689893470523506,-0.019569452450051816,-0.004459403131323314,0.00673987771495721,0.01835428670960826,-0.024439383353315414
31,-0.022225959056909717,0.0004983987265834156,-0.011024884966816195,0.002965535324619184,0.021956018293794788,0.012613418398160992,0.029258624036896608,0.004596349617179474,0.0031313147779976624
32,0.03444119184623062,-9.981039245121615e-05,0.021469810719579874,0.00041267557945778854,-0.003906246362021082,0.03841645556305373,-0.006022668087107608,0.007964487620013116,0.018036807323421833
33,0.01464959335085636,-0.001994990306155464,0.013742952792942686,-0.00034369371240960955,-0.0019607357316996366,0.0034761487136547586,-0.006301508324021321,-2.0953710123339242e-05,0.001362781260138668
34,0.003117286699436894,0.0023993159413577825,0.006379597396700465,-0.0032316858193824904,0.03929269219441012,-0.0049161987095971416,-0.0053658137755466795,-0.010990892812943631,-0.016672505894782308
35,0.004088976161199076,0.0021939476502628175,0.0027733380821746145,-0.0013104283556417684,0.05387520783880628,-0.006287037456145228,0.0024521215979165234,-0.01209039759906494,0.005882074975937623
36,0.0011402458954254957,0.004078318724475283,-0.01896470196444655,-0.03709386907660994,0.6421524746523621,-0.05174585351528593,-0.050146754573606844,-0.03475797348661169,-0.0412790772211874
37,0.005369375788651043,-0.0006928241585416606,0.015304008049053852,0.007891127378897522,-0.1578372186751833,0.008102305893105788,0.007983553477049155,0.0015152050430218278,0.010763862687918735
38,0.0033985933219153885,-0.00016010660628917872,-0.007140036933438121,-0.002846780674256144,0.025940312357404904,0.028956312194458267,-0.0074093110921410466,-0.002714470819714987,-0.002839733206828954
39,-0.005806461457283252,0.002091387299073544,-0.009189033340232577,-0.014275599555652607,0.17635910046446712,-0.018952611389018825,-0.029858413730308175,-0.02130601683879252,-0.01174818255996768
40,-0.02547046901963268,-0.0005958722778505177,-0.014919165964111136,-0.011585936387158213,0.054809162652454724,0.010654533496366803,-0.016980665638854253,0.005174691560689393,-0.0075644680016156984
41,0.01032127409746253,-0.0006960250239120835,0.009414537894137487,0.016850239729393035,-0.1869586999246874,0.021663573100295652,0.041295578812110545,0.037645931505436936,0.01016322027403005
42,0.0186192304116799,0.00079624884010987,0.013787535461309286,-0.0007926686061516808,-0.04511279857818873,-0.005329423923829291,-0.00570245571751915,-0.004174338476521378,-0.007905196942644022
43,-0.0029116840191582005,-0.0008954667825165075,0.0016000028987435133,0.00836414577006539,-0.06233594642603035,0.0031919874086820954,-0.006777899666549625,-0.002019158106150054,-0.010503181807970385
44,-0.025794941082606604,-0.0027859977746824693,-0.013178894509152883,0.00035730231294106574,-0.013995787949547478,-0.0003408206375250522,0.019422604009011524,-0.003870559809642682,-0.0010981532706259012
45,-0.01898416992726415,0.0030928376785701595,-0.00930803277817105,0.00264492711877673,-0.007097259076420892,0.021598087950021494,-0.0007724049773990549,0.003951891440050925,0.005496510042419578
46,-0.016635538020280283,0.0025868160395898787,-0.007761408216345744,-0.017965548115313146,0.2959256224003173,-0.016356851752226453,-0.025508883288178574,-0.025772428967483996,-0.026239160958427377
47,0.003970301070683302,-0.001190864070579556,0.0020585084156170552,0.005081495072896791,-0.047435120949369414,0.0180996203461552,0.006874675421036924,0.011218128367128655,0.025449189791591165
48,-0.010488318637413174,-0.001092703364219516,-0.006162750379456461,0.0039725979971334535,-0.048639266376525825,-0.004777269651043858,-0.007878143565797746,-0.0040400727600244934,-0.0043798854240393315
49,-0.007645501868671412,9.988131899607566e-05,0.002480368320296078,-0.004316213712811212,0.021911174903518127,0.0002231133025480947,0.0018528240515747196,-0.011968088749825356,0.0018332000670593374
50,-0.009105243428581211,-0.0006964140049546819,0.004948373690309094,0.011416079316048267,-0.1310304135186139,0.0171891276998144,0.01585203207898278,0.014472063705434746,0.018294754559516235
51,0.0024739245320895,0.0009949946350524819,0.0012311568440364073,0.006572515435453008,-0.09047290479911918,0.003840855663217013,0.0033810172554902262,-0.004360184763929187,0.00035918365160547694
52,0.0507668092958653,0.0012929551394806893,0.0016392587668743186,0.015968192615697818,-0.08138664959491482,0.02612559417298921,0.03162259661807765,0.025309871133726514,0.02442556748569058
53,0.034893440615000104,-0.0018873911914126795,0.01636655419343369,0.0005594533654653677,0.060705557856074455,0.0009589450745197681,-0.007788979191090117,0.012025031103113815,-0.008766168912750838
54,0.00956395146250566,-0.0013916458906856333,0.0004027075002925873,0.0019547707712535,0.0015467520199012874,-0.004682777753192147,-0.01291463189776243,-0.00045451245622107894,-0.008842846736168752
55,0.010115624284897429,-0.0005978089475872084,0.0044263502499026774,-0.0016727450879693295,0.016216219400770004,0.024914297983091638,0.0007696308310329858,0.006864050229713037,0.007137430257190047
56,0.00031792175826073077,0.00019943156876123247,0.0028046223688356076,-0.00399557134871642,0.02431608651478423,-0.004068873697657294,0.009228406342019824,-0.002967771543948561,-0.017717781257820753
57,0.018274297160369102,0.0004980950778543658,0.009588597740070037,-0.006544628000107355,0.1112759681704818,-0.023255657960048803,-0.000762006846131591,-0.003752996546699361,-0.0028860242269691527
58,0.030430663116759904,-0.001593059496507121,0.0193904022689535,0.002762683663070753,0.010680961680626266,0.005469691555145095,0.011947110105020586,-0.0020784789791904457,0.0039795282411283495
59,-0.002423080958241841,0.0,-0.014751497475510078,-0.0005655313245495064,-0.033025098326402436,-0.008960119075876904,-0.0005023499292470257,-0.005988166394556349,0.0043247410258888674
60,0.0010626945787981512,0.0012911183577544172,-0.009850166752850997,0.002474041448889963,-0.007513702716662407,0.00796472886909183,0.01583305450923289,0.0008076569817594415,-0.004664690728788723
61,-0.01971493787724654,-0.0009997764964313482,-0.0039794004276185735,0.009096799278188739,-0.0736407236399459,0.009076384113757552,0.019050011042048398,0.030685027104160323,0.004686552044661285
62,-0.004022310313822608,0.0011008098682632195,0.011186510664500604,0.001047529985241491,-0.01634474490381177,-0.0024338720030101513,0.008254411322584643,-0.0033432236426490514,0.02260478026685675
63,-0.0015532537804788804,-0.0008992413487812767,0.001975720579850293,0.002791988903098952,-0.0007553043092681788,0.004349226858155086,0.0036119296324736982,0.0010403641331240276,0.0017543522076424178
64,-0.043092727292580846,-0.0038034338995808215,-0.01025255346422016,0.0011834697914208103,-0.006802660773060132,-0.010878792162260065,-0.00047992604905888747,-0.0069988536856259165,0.000700717071798973
65,0.00617787479246612,0.0015068843667842557,0.01394429243229256,0.00278121792868391,-0.03500761233851313,0.006406690550718075,0.004800763672012431,-0.0036521534364634123,-0.005950852957764763
66,0.0019389066580737246,-0.0006015897983941976,-0.0015717120975305976,-0.0063788473649476485,0.0638800825274235,-0.017612468983213003,-0.004299964072039142,-0.004222905812232058,-0.010210644037045191
67,0.02967263671008591,0.001203582366241962,0.005903156054178904,0.00655942638563034,-0.05782058904412701,-0.004320393696014335,0.014155473159034537,0.006156689398219006,0.015296635827296345
68,-0.0034455350237012627,-0.0016029329563015393,0.005477318462303815,0.003327553042507203,-0.040125903017400044,-0.021151798574290948,0.0033120270124229467,-0.0023535433398459427,0.0024529496864555966
69,-0.00031432433487255107,0.002008491173831173,-0.007782031613029594,0.010087298885486318,-0.01803280905477822,0.013187021120310671,0.06578632254338923,0.017113888996991067,0.004194275233482703
70,-0.00801764080076861,0.0029056239998135336,-0.01019618112206877,0.0015734762636872013,0.013355660033402383,-0.01181253533571125,-0.002876108738705585,-0.0030995434418182866,0.004177127399096259
71,0.0004754769369201828,0.00149843333386257,0.00039623998419480166,0.0008878366807441029,0.023064227763815337,0.000553405755262304,-0.0017749938001646592,0.006789307955038515,-0.008665618570313671
72,-0.020592415888887605,-0.0003995169749656524,-0.002772239609995286,-0.0018424048535155002,0.009661826475196644,-0.001437534453955558,-0.007779472515727748,-0.009159423863041583,0.0031463637638824427
73,0.025068723777427415,-0.0004983969775723684,0.013899902746848936,0.008886936648516697,-0.0374800852040319,0.007754367611565005,0.006944368039649262,0.02296184589644379,0.0115026784034169
74,0.03960237108288589,0.0009987623100509158,0.006658802599957436,-0.0019649916239397047,0.08036456433754169,0.027921138796146217,-0.004004371414041308,-0.0070467818869929255,-0.008270493640932575
75,-0.01988158401469886,0.0004989787487328368,-0.013618660225685586,-0.000135568402969799,0.006134963492337775,-0.0028872341188174167,-0.00044680182555023595,-0.003235484914055231,0.00034760489773266734
76,0.01951059880939865,0.0003989583648047468,0.019723816876428213,0.008894736830784122,0.006859767787570803,0.02262951983562278,0.269497285757593,0.0009632999595752256,0.006946908255965445
77,-0.01184688369807807,-0.0018942007142759287,-0.0069632625885144295,0.0003366536752602567,-0.03179410106594216,0.03660214135190931,0.10508706579471183,0.0066738694775851926,0.003794577655692466
78,0.021518622477937344,-0.00019945820039313222,0.0050643289505778455,-0.001075835114965451,-0.026583280187799985,0.01092671314592697,-0.0028670992987956945,-0.004509783185516092,0.03505125082606564
79,-0.011284983604148535,0.0033954327884355706,-0.008914703279043201,-0.008823980824489541,0.14216871364499606,-0.001200807289338579,-0.020287592210096017,-0.015928722472146162,-0.005975963748441893
80,-0.01993604591151643,-0.000579188075625181,0.001955377875382691,0.0022426938444852773,-0.0499296782569838,-0.0033065465883732603,0.011576732492172725,-0.0050489676434261055,0.015364352667469161
81,-0.011180142913720159,0.0002999384618918022,-0.00780641570691587,0.007389949039277921,-0.03182829740124815,0.009248656987717041,-0.013862018974952317,-0.0068657403085676805,0.006907987518738556
82,-0.007694749939047507,-0.0010991256746113454,0.004720786026697343,0.0044427340514141545,0.0007645434969545395,9.976941217870738e-05,0.016508635444510755,0.015994767135478316,0.011760422995354292
83,-0.0199398377736415,0.0013010287417842825,-0.001957843534657444,0.00294799118086142,-0.013750978080790621,0.004083602678624176,0.016722960901959016,-0.0044587204874456665,-0.013238759427921742
84,-0.007427726178037997,0.0009987208134347725,-0.004707652869893941,0.0016039485805239284,0.01859022261462484,0.03085055111918411,-0.03811484694303868,-0.008172102476857845,0.004908719045674914
85,0.012851750205659762,-0.001098509752355925,-0.006306672938427238,-0.0010010033981431299,0.004562769684962609,0.010969635777360098,0.016606430888637336,-0.0009843696972090532,0.0013024300701240943
86,-0.011403776158263934,-0.0011985731411832123,-0.005156736117557292,0.0035385378349075403,-0.024981069095617148,0.017323727742539097,0.016496807088254073,0.005226964883035423,0.0009754004643518499
87,0.004224242720606286,0.001699861896198085,-0.003987248372937846,-0.012574917988825263,0.05590064135337647,0.004303242146551645,-0.030708010257499696,-0.016579654849961045,-0.0064979476614757115
88,0.009059982950198275,-0.001997730011624066,0.014811920785394284,0.009366233164135318,-0.04779415838033574,0.013042650222573338,0.01050560236696585,0.011419977783587498,0.010137727895391802
89,0.001443003914208596,0.00020088188745437385,-0.003550344892834567,-0.0030039369443218833,0.07799229681526532,0.00570213436015754,0.002274194063114132,-0.010626894444142554,0.002589767801648213
90,0.011367260564836501,-0.0004001504299956382,0.009897046366234674,-0.0026784234583033806,0.0035816755442861226,-0.016825156767893423,-0.018152348001781893,-0.00818566529047593,0.000971652068104456
91,-0.009814768875354485,0.00019938867343283206,-0.009800054769786404,0.008593647261408988,-0.036402585335470805,-0.0016745546799156186,0.04357872815142483,0.031899579331174044,0.005501628238766321
92,0.036930478041034887,-0.0017001825374428625,0.008313597501045322,-0.0023962708930403975,0.0007407576949507444,0.019564012156908506,-0.016608671089842875,-0.0034912416234249566,-0.0028966198699906798
93,0.001233454059541339,-0.002908246716369689,-0.0015703932478086102,0.007473254095289317,-0.05551443281226909,0.005300163585920004,0.018175955595623128,-0.0013589646851697168,-0.004841524565473931
94,0.020480353428692588,0.0020111789774750477,0.009830798248672501,0.0028473156528510124,0.042319745467618075,0.0178147950235521,0.07898894250021771,0.0005953205804167805,0.0071358106339061145
95,-0.019616651399050555,-0.0020071422551667384,-0.014408168304566149,-0.00013187077417275983,-0.018045095314010218,0.013930761218839072,0.008491960232199558,0.011177233821139776,-0.011594366631455078
96,0.012313304714982154,-0.0008044844247528937,0.00474138852977668,-0.0005279013914515351,0.013782492015168568,-0.0057245308680113904,0.0017421724598434274,-0.003971811880962406,-0.003584225362049609
97,-0.024175101399495746,0.0004028550626640204,-0.005505233449123348,-0.0102435839606273,0.06344412138286226,-0.01948842371315518,0.005072441583820808,0.0007595984542041467,-0.013407693156051947
98,0.01589274911524341,-0.0005027722445584137,0.012257616588671194,0.004874170358856844,-0.05255680221079051,0.02647058067347019,-0.011535677630300167,0.019374630063404563,0.010275650295435756
99,-0.031441649053919885,-0.0010070137069215779,-0.021874956295245496,0.003986690217801181,0.014242846942279952,0.006425229865348436,0.01575489443256628,0.00742478153971704,0.010170612928556366
100,0.005384008620309411,0.001208747342102745,0.009584595739366097,0.008603517552260298,-0.05173686792907395,0.038653197116946814,0.003303208519052525,0.023588083484686884,0.010392421417816156
101,0.008190273177139273,-0.0022124945097001802,0.00909807568434573,0.0015747673601334,0.017147331904680208,0.02037506189120908,-0.01030633067189124,-0.0013838504249319428,-0.013500237712676944
102,0.016716132777920834,-0.0010340146211353929,0.007448116026723461,0.004062029412529755,-0.02068968994769549,-0.023021474424559374,-0.008099541859771131,0.005000918807001042,-0.003258268791915042
103,0.01736320254494461,0.0012168222976887133,0.008949390904483545,0.001631039818371871,0.03990612202957111,0.024747123008659777,0.026829982586890955,0.013329278888852159,0.004249465639823091
104,-0.009062052294481981,-0.0028357370168723417,-0.0038565440474473967,-0.005080780509910565,0.025583156776810334,0.011043712646246817,0.04586764592761283,0.02321182703952962,-0.00455712240078876
105,0.00533452935322587,0.00040587937897229587,-0.00038710570599320704,-0.01021428298828031,0.09097577114503408,0.007907555318636073,-0.018465673291498508,-0.001137171495755318,-0.00948327229382473
106,0.014705901063777782,-0.006901858644222658,0.005034907718975079,-0.019712595432591185,0.14727636834147573,0.0034776608625943783,-0.0034583061351244337,-0.006155339294824813,-0.022119692378933298
107,-0.03242190585762639,-0.0012270969081158434,-0.01772651170707773,0.013698170389765618,-0.13012892044846625,0.003385263517383885,0.01665739667165811,0.0008348835346370098,0.014517439847950842
108,0.018684358316222394,0.0007168214512411897,0.01922338831193615,0.0011981450788149939,-0.008760115438290472,-0.03454068635472585,-0.028263214376002543,-0.008050616835994173,-0.0009979897156373596
109,-0.009398252768069604,-0.005932171228735572,-0.002694509516582233,-0.012300324042304522,0.13324269429396107,0.0015806390656865066,-0.01545596907720792,-0.012848581512118318,-0.005663605770964586
110,0.013925075491313832,0.0015433398111464047,0.01273646068986567,0.015617280800136246,-0.11637675615949461,-0.023924138736718614,0.011702619657749658,0.0009312202565230354,0.01809040473220369
111,0.02097795570230443,0.0019520978884277618,0.009527415155192065,0.007158389972920842,-0.0739985901417135,0.010638339384319906,0.014811615023659241,-0.004750294421770773,0.004278132297554471
112,0.005173665428332752,0.0035875512129255327,0.006039944745452441,0.005330859576176072,0.021994078409785844,0.014736566155745257,0.0063942181404794685,0.006065527388474212,-0.0009831425994958343
113,0.01602935791015625,0.0007157632062919639,0.0,-0.0015703652623425546,-0.03730269151665622,0.038091509341189544,-0.007872884693658433,0.018403215565400366,0.0006562764782016561
114,0.0001447696737679749,0.0031637235875294767,-0.00975595425440201,0.0027534654575815942,-0.04247389654126066,-0.011431371546559932,-0.028121973921263033,-0.0017275227211467348,-0.0016389628743816997
115,-0.013169262703466633,-0.0030521666121914315,0.0011366736456968063,-0.013142658970041632,0.14163421329144388,-0.01706335799515879,-0.010170476969673548,-0.00843848477339404,-0.014773313308848679
116,0.006745843496162474,-0.001225213997364638,-0.004541940518922649,0.004969008064983349,-0.03135651232138115,0.019333554196815816,0.008248937984945526,0.008118131214704505,0.006997537422103406
117,0.007137623494222645,0.00235070430217843,-0.002281372937269932,-0.008438767454585716,0.10837438126100452,-0.007263824110411599,-0.01162621661233032,0.021143393826362544,-0.02415638195765979
118,0.0005785495499055493,0.0009174751746585663,-0.0038109825011256593,-0.007067722552836053,0.05714283292255695,-0.005365810425427275,-0.0029044409631501233,0.004647795028084101,0.0
119,-0.020381666029045786,-0.0012220063143033588,-0.011476684948888094,-0.008133902443939522,0.13453452387021092,-0.02198837551168098,-0.017186138581681054,0.005384677900807988,0.0010174810954388658
120,0.017707018401623253,0.001937577837826776,-0.0015479904586495064,0.01477433507222714,-0.1778718774611765,0.018721682352912383,0.009780673284442765,-0.007486963430024751,0.01185668925956862
121,0.008699412258977635,-0.0007126954940427366,-0.003100780896541311,-0.000133897698786134,0.0006439297523364029,-0.010911780148989969,0.011006722606041741,-0.002432115274642155,-0.0013397075971129935
122,0.015955161926415107,0.0019354690051172074,-0.0007776064112403613,-0.0022709449033440077,0.04440151750817778,0.012276097444228196,-0.006967609127808139,-0.004399832374863855,-0.012068117240102705
123,0.005800736148056096,0.0026655848340153554,0.006225692428269314,0.0115811956181886,-0.05113986119014324,-0.006390920582627468,0.017541278198198285,0.01469291565098474,0.009162102017929552
124,0.00450143959352256,-0.0011213073655281791,0.0011601366375737499,0.004301572595407199,-0.031168802215992386,0.048738237101850324,-0.0022984907463381443,0.0074663256869811345,0.009415021010549474
125,0.005601370619962687,-0.004178791679233518,0.009269838403042518,-0.0005271449862204181,0.03753347607766799,0.04387794226174968,-0.01036717421500899,0.013642944521223166,-0.00099951703563117
126,0.01392563757134302,-0.0017405298291460758,0.008419540127894365,0.005538392442392404,-0.04909556186574182,-0.003389903986266485,0.003491879892818739,-0.004117195767326387,-0.0006669523938618305
127,-0.008515247053655806,0.001743564555263477,-0.002277044041759324,-0.0005250697891754363,0.02989127529901281,-0.014890044622690835,0.04494707121245445,0.005858460218712835,-0.0033364563546992576
128,0.008588379224543141,0.004299637210418705,0.007227054861725035,-0.013710189179632737,0.15897096778820274,0.015498873575653382,-0.02483695106328665,0.0014376188744704699,-0.01807863491071371
129,-0.003433594401631601,-0.002242901954092158,0.0022659467222332363,0.007316235972240959,-0.0529311509009156,0.00030217043666946886,0.0064029705571369,0.002079681077131079,0.005454961286204263
130,-0.0008268682554088969,-0.001021357826098579,0.0026374923416827567,0.015120611842455833,-0.06610573726821811,0.012689951900208607,0.02912482009897288,0.0015795732107133365,0.01966785198835308
131,0.01972414214035556,0.0012269989461513031,0.0015031159768461588,0.002991721448865059,-0.025096547250972434,0.02729927992024428,0.031735187471557014,0.012524464142714242,-0.008314020548162215
132,0.0029758044068035616,0.0020431383639278877,-0.017635934659458563,-0.0007132272999806899,0.029042940273044104,0.002686597969623339,-0.01877500220322892,0.0015031920517769581,0.0070422134160568195
133,-0.0017532687813516246,-0.0018349139803857106,-0.006111546600089723,-0.0005838233685816485,0.0025657448018938656,0.005864821295707756,0.0013570673006895184,0.003634895522055981,0.02497484586992904
134,0.013915245277005717,0.0025524478145118046,0.011529613646248382,-0.002272721994432403,0.023672417328854056,-0.005686533187207243,-0.006369481905681318,-0.009909975395771209,0.004548756697594802
135,0.011592206286620943,0.0,0.00341933613400891,0.002407841690673207,-0.04812502861022949,0.013611286279087587,0.00040920069421046534,-0.0016561204081088077,0.019081601951420835
136,-0.004610095924162727,0.002343389696019882,-0.0003785226802868191,-0.008959874090366582,0.11293508026268562,0.026785189963419498,-0.023449206604080897,-0.05189663222908125,-0.011107715552410191
137,-0.008998283815294994,-0.000610566360095377,-0.004545381018073225,0.0019656212688463626,-0.008259663167872966,-0.0003478825140368347,0.0015356246546709418,-0.01463123697626878,0.0009626090588632508
138,-0.017759405019283858,0.0020340627011923296,-0.007610527332595152,-0.017523552427833988,0.10350980525867715,-0.0613081523826583,-0.03470861486711041,0.0029072619082048945,-0.012503754980373705
139,0.0315388767240814,-0.0006088645360196043,0.008819076529223757,0.00020001157924931512,-0.024258699412330942,0.017569766981201385,0.24447650442635704,-0.00824899025402448,-0.0029218391864166415
140,-0.012256198455962486,0.0035540984786137653,-0.010642196991476616,-0.023687568374952672,0.14585631679605893,0.06367527220315838,-0.02517985691122837,-0.003452571157147588,-0.02377102864302072
141,0.027618409327670568,-0.0010116684039946922,0.009604277612277334,-0.018810053048315623,0.1653809230004084,-0.01472624405136147,0.00035713122143077314,0.007657407658084425,-0.019680067577793836
142,-0.002466824464979034,-0.0005060580862661368,-0.011415544788501597,0.014794504053015078,-0.1365328600183664,-0.016823145236285142,-0.015944766780451647,0.008243960080133395,0.0003404648577698399
143,0.017961697520878728,0.0031417517859648747,0.00808311346062629,-0.013688958342573443,0.1269764979380621,-0.06837298270890146,-0.050302338958204795,-0.011838540060941871,-0.013945643803807362
144,-0.02148063322902294,-0.0023237200126063895,-0.001527303200567376,0.005898928283859961,0.00637753467733293,0.02459007984064865,-0.015660828052547093,0.005764636446845772,0.010693355571646634
145,0.004312058491028781,-0.000508594797227091,0.001529639423754947,0.008485276968215771,-0.10350658027218118,0.011036671087315764,0.031043881724646782,-0.0037625980076753107,0.007508614516582357
146,-0.017954686995307,0.004375346155367277,-0.01107298938019452,-0.02599544526863551,0.1856739237299614,-0.03399484880901149,-0.0365073841561212,-0.01567473887023041,-0.01897010955837597
147,-0.04531009070266134,-0.0016206764518187367,-0.01389955608991722,0.016856349110067947,-0.08823526736161069,0.025787102527627948,0.028645868742994463,0.013916441048875683,0.020027515156013198
148,0.004995845441971181,-0.00071123564393194,0.005481522767193603,0.007528610653167789,-0.06015697628543781,-0.001626740452134734,0.001772144151372057,0.011803886402893315,0.00033819699233728073
149,-0.0037282056047079903,-0.0012177713249585942,-0.0015575512891686794,0.015082230655445228,-0.005101980785142901,-0.007553906545829103,-0.017184755599266688,0.018914066069263935,0.015228894977070473
150,-0.007761679503047847,0.0012192561000750057,-0.0078004099103589075,-0.027149562684431916,0.2344987692488818,-0.056861476016266455,-0.04718438014356363,-0.021016403291034047,-0.02333351966632713
151,-0.0016761436419293618,-0.0033503103628195197,0.0035377848375031107,-0.002291031131237631,0.06873110748817313,-0.010997624446070553,0.009040668079055347,0.0019815959985995946,-0.020136718348483407
152,0.002098804020104872,0.001834016853752285,-0.007050541595846838,0.00194855085039225,-0.061130727522097916,0.02232002427456159,0.0012035068636684354,-0.0004848082788809771,-0.0027862897207101556
153,0.010611483910787811,0.002745604713384253,0.0031559093941841976,-0.01743060510335137,0.04177646304481475,-0.02942338722548421,-0.018966234617511568,-0.013384975451762982,-0.009113204934595442
154,0.01312523644219743,0.0013183168936097278,0.00747137613619131,-0.013358190945538473,0.10802022175408266,-0.033298338046819365,-0.014567716429056299,-0.021726316896422904,-0.006013212624482178
